Split	Annotator.ID	Display.Position	Sentence.ID	Pred.Token	Pred.Lemma	Is.Predicate	Is.Understandable	Happened	Confidence
train	7	10	en-ud-train.conllu 9720	6	pick	true	true	false	4
train	14	10	en-ud-train.conllu 9720	6	pick	true	true	false	4
train	8	10	en-ud-train.conllu 165	18	run	true	true	true	4
train	1	10	en-ud-train.conllu 165	18	run	true	true	true	4
train	14	10	en-ud-train.conllu 9737	15	get	true	true	true	2
train	1	10	en-ud-train.conllu 9737	15	get	false	true	na	na
train	16	10	en-ud-train.conllu 179	2	wait	true	true	false	2
train	14	10	en-ud-train.conllu 179	2	wait	true	true	true	4
train	14	10	en-ud-train.conllu 9771	2	know	true	true	true	4
train	6	10	en-ud-train.conllu 9771	2	know	true	true	true	4
train	6	10	en-ud-train.conllu 187	19	say	true	true	true	4
train	8	10	en-ud-train.conllu 187	19	say	true	true	true	4
train	22	10	en-ud-train.conllu 5103	9	start	true	true	false	4
train	10	10	en-ud-train.conllu 5103	9	start	true	true	false	4
train	1	10	en-ud-train.conllu 202	8	say	true	true	true	4
train	7	10	en-ud-train.conllu 202	8	say	true	true	true	4
train	16	10	en-ud-train.conllu 5105	28	push	true	true	true	3
train	10	10	en-ud-train.conllu 5105	28	push	true	true	true	4
train	8	10	en-ud-train.conllu 9790	3	return	true	true	true	4
train	10	10	en-ud-train.conllu 9790	3	return	true	true	true	4
dev	14	10	en-ud-dev.conllu 1773	29	come	true	true	false	4
dev	10	10	en-ud-dev.conllu 1773	29	come	true	true	true	3
train	1	10	en-ud-train.conllu 5107	2	defy	true	true	true	4
train	16	10	en-ud-train.conllu 5107	2	defy	true	true	true	4
dev	16	10	en-ud-dev.conllu 1785	9	help	true	true	true	4
dev	1	10	en-ud-dev.conllu 1785	9	help	true	true	true	4
train	16	10	en-ud-train.conllu 9801	14	help	true	true	true	3
train	18	10	en-ud-train.conllu 9801	14	help	true	true	true	3
dev	1	10	en-ud-dev.conllu 1818	3	turn	true	true	true	4
train	1	10	en-ud-train.conllu 216	36	annex	true	true	true	4
train	14	10	en-ud-train.conllu 216	36	annex	true	true	true	4
train	14	10	en-ud-train.conllu 5111	8	define	false	true	na	na
train	18	10	en-ud-train.conllu 5111	8	define	true	true	true	4
train	14	10	en-ud-train.conllu 9806	17	take	true	false	na	na
train	1	10	en-ud-train.conllu 9806	17	take	true	true	false	3
dev	7	10	en-ud-dev.conllu 1897	14	know	true	true	true	4
dev	14	10	en-ud-dev.conllu 1897	14	know	true	true	true	4
train	16	10	en-ud-train.conllu 249	5	propose	true	true	true	4
train	1	10	en-ud-train.conllu 249	5	propose	true	true	true	4
train	8	10	en-ud-train.conllu 9842	2	have	true	true	true	4
train	1	10	en-ud-train.conllu 9842	2	have	true	true	true	4
train	16	10	en-ud-train.conllu 5117	5	take	true	true	true	4
train	1	10	en-ud-train.conllu 5117	5	take	true	true	false	4
train	6	10	en-ud-train.conllu 261	13	launch	true	true	false	4
train	1	10	en-ud-train.conllu 261	13	launch	true	true	false	3
dev	7	10	en-ud-dev.conllu 1923	25	feel	true	true	false	4
dev	16	10	en-ud-dev.conllu 1923	25	feel	true	true	false	2
train	8	10	en-ud-train.conllu 5123	17	represent	true	true	true	4
train	1	10	en-ud-train.conllu 5123	17	represent	true	true	true	4
train	18	10	en-ud-train.conllu 265	36	close	true	true	true	3
train	1	10	en-ud-train.conllu 265	36	close	true	true	true	4
dev	14	10	en-ud-dev.conllu 1931	2	work	true	true	true	4
dev	1	10	en-ud-dev.conllu 1931	2	work	true	true	true	4
train	14	10	en-ud-train.conllu 269	36	say	true	true	true	4
train	7	10	en-ud-train.conllu 269	36	say	true	true	true	4
train	8	10	en-ud-train.conllu 5126	18	fix	true	true	true	1
train	1	10	en-ud-train.conllu 5126	18	fix	true	true	true	4
dev	14	10	en-ud-dev.conllu 1963	5	replace	true	true	true	4
dev	1	10	en-ud-dev.conllu 1963	5	replace	true	true	true	4
dev	18	10	en-ud-dev.conllu 1994	6	purchase	true	true	true	4
dev	14	10	en-ud-dev.conllu 1994	6	purchase	true	true	true	4
train	16	10	en-ud-train.conllu 271	34	underwrite	true	true	false	3
train	1	10	en-ud-train.conllu 271	34	underwrite	true	true	false	2
train	8	10	en-ud-train.conllu 9857	9	take	true	true	false	4
train	1	10	en-ud-train.conllu 9857	9	take	true	true	true	4
train	6	10	en-ud-train.conllu 5132	22	brace	true	true	true	4
train	1	10	en-ud-train.conllu 5132	22	brace	true	true	true	4
dev	18	10	en-ud-dev.conllu 2001	11	look	true	true	true	4
dev	16	10	en-ud-dev.conllu 2001	11	look	true	true	true	4
train	14	10	en-ud-train.conllu 9879	9	have	true	true	true	4
train	1	10	en-ud-train.conllu 9879	9	have	true	true	true	4
test	20	10	en-ud-test.conllu 14	2	make	true	true	true	3
test	1	10	en-ud-test.conllu 14	2	make	true	true	true	4
train	1	10	en-ud-train.conllu 5141	28	go	true	true	true	4
train	20	10	en-ud-train.conllu 5141	28	go	true	true	true	2
train	16	10	en-ud-train.conllu 9898	2	<3	true	true	true	4
train	22	10	en-ud-train.conllu 9898	2	<3	true	true	true	4
train	16	10	en-ud-train.conllu 277	15	come	true	true	false	2
train	8	10	en-ud-train.conllu 277	15	come	true	true	false	3
train	1	10	en-ud-train.conllu 5145	8	exceed	true	true	true	4
train	16	10	en-ud-train.conllu 5145	8	exceed	true	true	true	4
train	16	10	en-ud-train.conllu 9940	8	deliver	true	true	true	4
train	0	10	en-ud-train.conllu 9940	8	deliver	true	false	na	na
test	14	10	en-ud-test.conllu 29	8	accuse	true	true	true	4
test	1	10	en-ud-test.conllu 29	8	accuse	true	true	true	4
train	6	10	en-ud-train.conllu 5150	7	take	true	true	true	4
train	14	10	en-ud-train.conllu 5150	7	take	true	true	true	4
train	7	10	en-ud-train.conllu 285	29	consider	true	true	false	4
train	14	10	en-ud-train.conllu 285	29	consider	true	true	false	1
train	16	10	en-ud-train.conllu 9962	3	make	true	true	true	4
train	7	10	en-ud-train.conllu 9962	3	make	true	true	true	4
train	8	10	en-ud-train.conllu 10010	2	have	true	true	true	4
train	18	10	en-ud-train.conllu 10010	2	have	true	true	true	4
train	21	10	en-ud-train.conllu 303	40	swing	true	true	true	3
train	1	10	en-ud-train.conllu 303	40	swing	true	true	true	4
train	16	10	en-ud-train.conllu 5155	3	do	true	true	true	4
train	1	10	en-ud-train.conllu 5155	3	do	true	true	true	4
test	14	10	en-ud-test.conllu 42	20	condemn	true	true	true	4
test	18	10	en-ud-test.conllu 42	20	condemn	true	true	true	4
train	7	10	en-ud-train.conllu 5158	8	remove	true	true	false	4
train	22	10	en-ud-train.conllu 5158	8	remove	true	true	false	2
train	8	10	en-ud-train.conllu 10025	2	charge	true	true	true	4
train	1	10	en-ud-train.conllu 10025	2	charge	true	true	true	4
test	16	10	en-ud-test.conllu 50	4	announce	true	true	true	4
test	17	10	en-ud-test.conllu 50	4	announce	true	true	true	3
train	18	10	en-ud-train.conllu 319	41	involve	true	true	false	2
train	14	10	en-ud-train.conllu 319	41	involve	true	false	na	na
train	16	10	en-ud-train.conllu 10045	3	pay	true	true	true	4
train	8	10	en-ud-train.conllu 10045	3	pay	true	true	true	4
train	14	10	en-ud-train.conllu 363	6	fly	true	true	true	4
train	16	10	en-ud-train.conllu 363	6	fly	true	true	true	4
train	14	10	en-ud-train.conllu 10095	19	drive	true	true	true	4
train	1	10	en-ud-train.conllu 10095	19	drive	true	true	true	4
test	8	10	en-ud-test.conllu 55	2	file	true	true	true	4
test	1	10	en-ud-test.conllu 55	2	file	true	true	true	4
train	14	10	en-ud-train.conllu 5161	7	do	true	true	true	4
train	20	10	en-ud-train.conllu 5161	7	do	true	true	true	3
test	7	10	en-ud-test.conllu 61	2	have	true	true	true	4
test	14	10	en-ud-test.conllu 61	2	have	true	true	true	4
train	16	10	en-ud-train.conllu 367	2	earn	true	true	true	4
train	10	10	en-ud-train.conllu 367	2	earn	true	true	true	4
train	7	10	en-ud-train.conllu 5165	5	make	true	true	true	4
train	14	10	en-ud-train.conllu 5165	5	make	true	true	true	4
test	8	10	en-ud-test.conllu 84	7	have	true	true	true	4
test	1	10	en-ud-test.conllu 84	7	have	true	true	true	4
train	1	10	en-ud-train.conllu 374	28	accord	true	true	true	4
train	16	10	en-ud-train.conllu 374	28	accord	true	true	true	4
train	7	10	en-ud-train.conllu 10110	4	accept	true	true	true	4
train	21	10	en-ud-train.conllu 10110	4	accept	true	true	true	3
train	9	10	en-ud-train.conllu 5222	13	have	false	true	na	na
train	14	10	en-ud-train.conllu 5222	13	have	true	true	true	4
test	1	10	en-ud-test.conllu 105	12	participate	true	true	true	4
test	10	10	en-ud-test.conllu 105	12	participate	true	true	true	4
train	22	10	en-ud-train.conllu 10152	2	continue	true	true	true	4
train	10	10	en-ud-train.conllu 10152	2	continue	true	true	true	4
train	16	10	en-ud-train.conllu 378	15	say	true	true	true	4
train	20	10	en-ud-train.conllu 378	15	say	true	true	true	2
test	8	10	en-ud-test.conllu 108	61	ask	true	true	true	4
test	7	10	en-ud-test.conllu 108	61	ask	true	true	true	4
train	18	10	en-ud-train.conllu 5306	3	contain	true	true	true	4
train	1	10	en-ud-train.conllu 5306	3	contain	true	true	true	4
train	22	10	en-ud-train.conllu 391	18	fly	true	true	true	4
train	14	10	en-ud-train.conllu 391	18	fly	true	true	true	4
train	8	10	en-ud-train.conllu 10162	20	last	true	true	true	4
train	14	10	en-ud-train.conllu 10162	20	last	true	true	true	2
train	8	10	en-ud-train.conllu 5404	2	see	true	true	true	4
train	1	10	en-ud-train.conllu 5404	2	see	true	true	true	4
test	8	10	en-ud-test.conllu 157	9	allege	true	true	true	4
test	1	10	en-ud-test.conllu 157	9	allege	true	true	true	4
train	1	10	en-ud-train.conllu 408	8	look	true	true	false	4
train	10	10	en-ud-train.conllu 408	8	look	true	true	false	4
train	8	10	en-ud-train.conllu 10184	16	do	true	true	false	4
train	22	10	en-ud-train.conllu 10184	16	do	true	true	false	3
test	7	10	en-ud-test.conllu 176	15	stop	true	true	false	4
test	5	10	en-ud-test.conllu 176	15	stop	true	true	false	2
train	7	10	en-ud-train.conllu 5456	10	produce	true	true	false	4
train	5	10	en-ud-train.conllu 5456	10	produce	true	true	false	2
train	14	10	en-ud-train.conllu 417	13	support	true	true	true	3
train	5	10	en-ud-train.conllu 417	13	support	true	true	true	2
train	16	10	en-ud-train.conllu 5502	3	become	true	true	true	2
train	1	10	en-ud-train.conllu 5502	3	become	true	true	false	4
train	16	10	en-ud-train.conllu 10242	2	come	true	true	true	4
train	1	10	en-ud-train.conllu 10242	2	come	true	true	true	4
train	8	10	en-ud-train.conllu 434	2	have	true	true	true	4
train	1	10	en-ud-train.conllu 434	2	have	true	true	true	4
train	7	10	en-ud-train.conllu 10272	24	involve	true	true	true	4
train	1	10	en-ud-train.conllu 10272	24	involve	true	true	false	1
train	7	10	en-ud-train.conllu 5539	18	give	true	true	false	4
train	21	10	en-ud-train.conllu 5539	18	give	true	true	true	4
test	8	10	en-ud-test.conllu 203	4	need	true	true	true	2
test	16	10	en-ud-test.conllu 203	4	need	true	true	true	4
train	22	10	en-ud-train.conllu 10295	3	have	true	true	true	4
train	1	10	en-ud-train.conllu 10295	3	have	true	true	true	4
train	6	10	en-ud-train.conllu 444	5	have	true	true	true	4
train	1	10	en-ud-train.conllu 444	5	have	true	true	true	4
test	6	10	en-ud-test.conllu 222	2	know	true	true	true	4
test	14	10	en-ud-test.conllu 222	2	know	true	true	true	4
train	6	10	en-ud-train.conllu 10323	3	need	true	true	true	2
train	1	10	en-ud-train.conllu 10323	3	need	true	true	true	4
train	7	10	en-ud-train.conllu 465	7	look	true	true	false	2
train	16	10	en-ud-train.conllu 465	7	look	true	true	false	2
train	1	10	en-ud-train.conllu 5547	3	grab	true	true	true	4
train	20	10	en-ud-train.conllu 5547	3	grab	true	true	true	3
train	22	10	en-ud-train.conllu 5552	11	trip	true	true	true	4
train	14	10	en-ud-train.conllu 5552	11	trip	true	true	true	4
train	14	10	en-ud-train.conllu 10343	5	thank	true	true	true	4
train	18	10	en-ud-train.conllu 10343	5	thank	true	true	true	4
train	21	10	en-ud-train.conllu 484	19	answer	true	true	false	3
train	14	10	en-ud-train.conllu 484	19	answer	true	true	true	4
test	7	10	en-ud-test.conllu 269	2	hear	true	true	true	4
test	16	10	en-ud-test.conllu 269	2	hear	true	true	true	4
train	16	10	en-ud-train.conllu 5565	3	come	true	true	true	4
train	14	10	en-ud-train.conllu 5565	3	come	true	true	true	2
train	7	10	en-ud-train.conllu 495	16	attempt	true	true	true	4
train	18	10	en-ud-train.conllu 495	16	attempt	true	true	true	4
train	16	10	en-ud-train.conllu 507	2	rank	true	true	true	4
train	1	10	en-ud-train.conllu 507	2	rank	true	true	true	4
test	14	10	en-ud-test.conllu 321	2	think	true	true	true	4
test	21	10	en-ud-test.conllu 321	2	think	true	true	true	4
train	20	10	en-ud-train.conllu 10355	2	come	true	true	true	3
train	1	10	en-ud-train.conllu 10355	2	come	true	true	true	4
train	7	10	en-ud-train.conllu 515	5	implicate	true	true	true	4
train	1	10	en-ud-train.conllu 515	5	implicate	true	true	true	4
train	8	10	en-ud-train.conllu 5589	27	have	true	true	true	4
train	1	10	en-ud-train.conllu 5589	27	have	true	true	true	4
test	1	10	en-ud-test.conllu 340	7	think	true	true	true	4
test	10	10	en-ud-test.conllu 340	7	think	true	true	true	4
train	1	10	en-ud-train.conllu 519	25	involve	true	true	true	4
train	7	10	en-ud-train.conllu 519	25	involve	true	true	true	2
train	6	10	en-ud-train.conllu 5610	3	build	true	true	true	4
train	1	10	en-ud-train.conllu 5610	3	build	true	true	true	4
test	7	10	en-ud-test.conllu 405	30	remain	true	true	true	4
test	8	10	en-ud-test.conllu 405	30	remain	true	true	true	3
train	14	10	en-ud-train.conllu 552	9	have	true	true	true	4
train	1	10	en-ud-train.conllu 552	9	have	true	true	true	4
test	16	10	en-ud-test.conllu 438	5	help	true	true	false	4
test	8	10	en-ud-test.conllu 438	5	help	true	true	false	4
train	6	10	en-ud-train.conllu 5620	22	go	true	true	false	4
train	22	10	en-ud-train.conllu 5620	22	go	true	true	false	2
train	8	10	en-ud-train.conllu 5636	12	take	true	true	false	4
train	9	10	en-ud-train.conllu 5636	12	take	false	true	na	na
train	7	10	en-ud-train.conllu 10371	2	have	true	true	true	4
train	14	10	en-ud-train.conllu 10371	2	have	true	true	true	4
train	7	10	en-ud-train.conllu 566	12	have	true	true	true	4
train	8	10	en-ud-train.conllu 566	12	have	true	true	true	4
test	9	10	en-ud-test.conllu 472	14	turn	true	true	true	4
test	8	10	en-ud-test.conllu 472	14	turn	true	true	true	4
train	6	10	en-ud-train.conllu 575	61	leave	true	true	false	4
train	8	10	en-ud-train.conllu 575	61	leave	true	true	false	2
train	7	10	en-ud-train.conllu 5654	25	post	true	true	false	4
train	14	10	en-ud-train.conllu 5654	25	post	true	true	false	3
train	14	10	en-ud-train.conllu 10404	5	fry	false	true	na	na
train	12	10	en-ud-train.conllu 10404	5	fry	true	true	false	3
test	6	10	en-ud-test.conllu 556	2	talk	true	true	true	4
test	1	10	en-ud-test.conllu 556	2	talk	true	true	true	4
train	7	10	en-ud-train.conllu 10431	16	return	true	true	false	4
train	14	10	en-ud-train.conllu 10431	16	return	true	true	false	4
train	12	10	en-ud-train.conllu 5701	20	give	true	true	true	3
train	18	10	en-ud-train.conllu 5701	20	give	true	true	true	4
test	16	10	en-ud-test.conllu 560	43	receive	true	true	true	4
test	5	10	en-ud-test.conllu 560	43	receive	true	true	true	3
train	14	10	en-ud-train.conllu 5727	25	involve	true	true	false	2
train	16	10	en-ud-train.conllu 5727	25	involve	true	true	false	2
train	7	10	en-ud-train.conllu 10455	15	refresh	true	true	true	4
train	16	10	en-ud-train.conllu 10455	15	refresh	true	true	true	4
train	7	10	en-ud-train.conllu 584	22	pass	true	true	true	4
train	18	10	en-ud-train.conllu 584	22	pass	true	true	true	4
test	14	10	en-ud-test.conllu 570	15	seem	true	true	true	4
test	7	10	en-ud-test.conllu 570	15	seem	true	true	true	4
train	1	10	en-ud-train.conllu 596	2	search	true	true	true	4
train	21	10	en-ud-train.conllu 596	2	search	false	true	na	na
train	7	10	en-ud-train.conllu 5730	41	lose	true	true	true	4
train	21	10	en-ud-train.conllu 5730	41	lose	true	true	true	4
train	14	10	en-ud-train.conllu 10473	20	feel	true	true	true	4
train	18	10	en-ud-train.conllu 10473	20	feel	true	true	true	2
test	7	10	en-ud-test.conllu 570	56	fuck	true	true	true	4
test	14	10	en-ud-test.conllu 570	56	fuck	true	true	true	3
train	8	10	en-ud-train.conllu 601	32	intercept	true	true	true	4
train	1	10	en-ud-train.conllu 601	32	intercept	true	true	true	4
train	6	10	en-ud-train.conllu 10516	2	guess	true	true	true	4
train	1	10	en-ud-train.conllu 10516	2	guess	true	true	true	4
test	22	10	en-ud-test.conllu 631	7	blackline	true	true	true	4
test	6	10	en-ud-test.conllu 631	7	blackline	true	true	true	4
train	1	10	en-ud-train.conllu 621	12	lie	true	true	true	4
train	18	10	en-ud-train.conllu 621	12	lie	true	true	true	4
test	7	10	en-ud-test.conllu 653	5	report	true	true	true	4
test	21	10	en-ud-test.conllu 653	5	report	true	true	true	3
train	7	10	en-ud-train.conllu 631	15	say	true	true	true	4
train	1	10	en-ud-train.conllu 631	15	say	true	true	true	4
train	7	10	en-ud-train.conllu 10522	22	tell	true	true	false	4
train	1	10	en-ud-train.conllu 10522	22	tell	true	true	false	2
test	1	10	en-ud-test.conllu 731	6	mean	true	true	false	4
test	14	10	en-ud-test.conllu 731	6	mean	true	true	true	4
test	14	10	en-ud-test.conllu 789	6	divide	true	true	true	4
test	1	10	en-ud-test.conllu 789	6	divide	true	true	false	4
train	1	10	en-ud-train.conllu 10564	3	locate	true	true	true	4
train	16	10	en-ud-train.conllu 10564	3	locate	true	true	true	4
test	14	10	en-ud-test.conllu 863	2	have	true	true	false	3
test	1	10	en-ud-test.conllu 863	2	have	true	true	true	4
train	7	10	en-ud-train.conllu 10581	2	prefer	true	true	true	4
train	1	10	en-ud-train.conllu 10581	2	prefer	true	true	true	4
train	16	10	en-ud-train.conllu 10607	8	deal	true	true	true	4
train	14	10	en-ud-train.conllu 10607	8	deal	true	true	true	4
test	1	10	en-ud-test.conllu 875	16	say	true	true	true	4
test	15	10	en-ud-test.conllu 875	16	say	true	true	true	4
train	7	10	en-ud-train.conllu 5743	2	know	true	true	true	4
train	1	10	en-ud-train.conllu 5743	2	know	true	true	true	4
train	21	10	en-ud-train.conllu 5757	9	retrieve	true	true	true	3
train	1	10	en-ud-train.conllu 5757	9	retrieve	true	true	true	4
train	6	10	en-ud-train.conllu 10619	10	start	true	true	true	4
train	10	10	en-ud-train.conllu 10619	10	start	true	true	true	4
test	20	10	en-ud-test.conllu 882	9	purchase	true	true	true	2
test	10	10	en-ud-test.conllu 882	9	purchase	true	true	true	3
train	16	10	en-ud-train.conllu 10628	11	watch	true	true	false	4
train	1	10	en-ud-train.conllu 10628	11	watch	true	true	false	3
train	7	10	en-ud-train.conllu 5766	9	tell	true	true	true	4
train	18	10	en-ud-train.conllu 5766	9	tell	true	true	true	4
test	7	10	en-ud-test.conllu 921	6	shake	true	true	true	4
test	1	10	en-ud-test.conllu 921	6	shake	true	true	true	4
train	7	10	en-ud-train.conllu 10643	2	appreciate	true	true	true	4
train	1	10	en-ud-train.conllu 10643	2	appreciate	true	true	true	4
train	16	10	en-ud-train.conllu 5776	27	say	true	true	true	4
train	1	10	en-ud-train.conllu 5776	27	say	true	true	true	4
test	16	10	en-ud-test.conllu 947	2	love	true	true	true	3
test	21	10	en-ud-test.conllu 947	2	love	true	true	true	4
train	14	10	en-ud-train.conllu 10656	7	try	true	true	true	4
train	1	10	en-ud-train.conllu 10656	7	try	true	true	true	4
train	1	10	en-ud-train.conllu 5783	4	go	true	true	false	3
train	10	10	en-ud-train.conllu 5783	4	go	true	true	false	4
test	16	10	en-ud-test.conllu 964	14	incorporate	true	true	true	4
test	7	10	en-ud-test.conllu 964	14	incorporate	true	true	true	4
train	7	10	en-ud-train.conllu 10676	5	offer	true	true	false	2
train	8	10	en-ud-train.conllu 10676	5	offer	true	true	true	4
train	7	10	en-ud-train.conllu 5798	9	suggest	true	true	true	4
train	10	10	en-ud-train.conllu 5798	9	suggest	true	true	true	4
test	6	10	en-ud-test.conllu 1008	7	say	true	true	true	4
test	7	10	en-ud-test.conllu 1008	7	say	true	true	true	4
train	21	10	en-ud-train.conllu 10699	7	manage	true	true	true	4
train	14	10	en-ud-train.conllu 10699	7	manage	true	true	true	4
train	16	10	en-ud-train.conllu 5827	13	continue	true	true	true	3
train	14	10	en-ud-train.conllu 5827	13	continue	true	true	true	3
train	7	10	en-ud-train.conllu 644	13	push	true	true	true	4
train	14	10	en-ud-train.conllu 644	13	push	true	true	true	4
train	1	10	en-ud-train.conllu 5849	2	guess	true	true	true	4
train	14	10	en-ud-train.conllu 5849	2	guess	true	true	true	4
test	14	10	en-ud-test.conllu 1018	11	build	true	true	false	3
test	1	10	en-ud-test.conllu 1018	11	build	true	true	false	4
train	8	10	en-ud-train.conllu 10716	9	inform	true	true	true	4
train	1	10	en-ud-train.conllu 10716	9	inform	true	true	true	4
train	7	10	en-ud-train.conllu 651	13	realise	true	true	true	3
train	18	10	en-ud-train.conllu 651	13	realise	true	true	true	4
train	21	10	en-ud-train.conllu 5860	7	do	true	true	true	3
train	1	10	en-ud-train.conllu 5860	7	do	true	true	true	1
test	14	10	en-ud-test.conllu 1024	26	assist	true	true	false	2
test	1	10	en-ud-test.conllu 1024	26	assist	true	true	false	3
